Year;Month;Country;City;ATM; PAX;Capacity
2015;1;Italy;Catania;22;3106;3868
2015;1;Italy;Milan;158;21923;29016
2015;1;Italy;Naples;20;2660;3600
2015;1;Italy;Pisa;18;2722;3402
2015;1;Italy;Rome;201;24404;35779
2015;1;Kazakhstan;Atyrau;1;102;180
2015;1;Latvia;Riga;7;365;517
2015;1;Malta;Malta;24;3379;4272
2015;1;Netherland;Amsterdam;173;20075;27444
2015;1;Netherland;Eindhoven;86;12465;15480
2015;1;Netherland;Rotterdam;6;735;968
2015;1;Norway;Oslo;63;8944;12417
2015;1;Poland;Warsaw;232;11384;20400
2015;1;Portugal;Lisbon;46;3773;7096
2015;1;Qatar;Doha;62;8077;9764
2015;1;Romania;Bucharest;96;3240;4848
2015;1;Romania;Tirgu Mures;20;2725;3600
2015;1;Russia;Ekaterinburg;3;216;510
2015;1;Russia;Moscow;199;20945;31281
2015;1;Russia;Rostov;3;432;510
2015;1;Russia;St.Petersburg;10;835;1652
2015;1;Serbia;Belgrade;76;1914;5439
2015;1;Spain;Barcelona;86;13313;15912
2015;1;Spain;Madrid;66;10118;12150
2015;1;Spain;Malaga;11;1705;1980
2015;1;Sweden;Gothenburg;22;3054;3960
2015;1;Sweden;Malmo;44;6056;7920
2015;1;Sweden;Stockholm;69;8842;13002
2015;1;Switzerland;Basel;34;4857;5352
2015;1;Switzerland;Geneva;46;6301;7176
2015;1;Switzerland;Zurich;170;12814;17146
2015;1;Turkey;Istanbul;261;23773;40465
2015;1;Ukraine;Kiev;44;6168;7920
2015;1;United Arab Emirates;Dubai;90;17717;21809
2015;1;United Kingdom;Bristol;28;4866;5292
2015;1;United Kingdom;East Midlands;4;483;592
2015;1;United Kingdom;Edinburgh;18;2528;2664
2015;1;United Kingdom;Leeds;4;402;592
2015;1;United Kingdom;London;677;95456;119227
2015;1;United Kingdom;Manchester;56;9872;10502
2015;2;Austria;Vienna;140;6125;11258
2015;2;Belarus;Brest;2;48;60
2015;2;Belarus;Minsk;24;759;1250
2015;2;Belgium;Brussels;278;33687;45199
2015;2;Bulgaria;Sofia;1;149;180
2015;2;Canary Islands - Spain;Tenerife;8;1305;1440
2015;2;Croatia;Zadar;1;20;30
2015;2;Croatia;Zagreb;24;1030;3912
2015;2;Cyprus;Larnaca;16;2153;2880
2015;2;Czech Republic;Prague;90;2707;5940
2015;2;Denmark;Billund;16;2612;3024
2015;2;Denmark;Copenhagen;25;3671;4835
2015;2;Egypt;Cairo;32;1579;3016
2015;2;Egypt;Hurghada;8;1406;1440
2015;2;Finland;Helsinki;79;8599;11226
2015;2;France;Montpellier;2;277;336
2015;2;France;Paris;263;34867;41880
2015;2;Georgia;Kutaisi;16;2263;2880
2015;2;Germany;Berlin;130;15481;19996
2015;2;Germany;Cologne;32;3272;4954
2015;2;Germany;Dortmund;40;5507;7200
2015;2;Germany;Dusseldorf;99;6583;9204
2015;2;Germany;Frankfurt;222;24504;35896
2015;2;Germany;Hahn;16;2211;2880
2015;2;Germany;Hamburg;38;2245;3268
2015;2;Germany;Munich;248;21414;36236
2015;2;Germany;Stuttgart;68;7723;10082
2015;2;Greece;Athens;24;2552;4024
2015;2;Greece;Thessaloniki;16;2203;2880
2015;2;Ireland;Dublin;95;14516;17025
2015;2;Israel;Tel Aviv;116;17496;21060
2015;2;Italy;Bari;24;2874;4320
2015;2;Italy;Catania;16;2099;2880
2015;2;Italy;Milan;144;21603;26424
2015;2;Italy;Naples;16;2026;2880
2015;2;Italy;Pisa;16;2452;3024
2015;2;Italy;Rome;176;23832;31590
2015;2;Kazakhstan;Atyrau;2;150;360
2015;2;Kosovo;Pristina;2;271;360
2015;2;Malta;Malta;16;2294;2880
2015;2;Netherland;Amsterdam;164;19231;24240
2015;2;Netherland;Eindhoven;78;11016;14040
2015;2;Netherland;Rotterdam;18;2244;2682
2015;2;Norway;Oslo;56;8910;10908
2015;2;Poland;Warsaw;224;12103;19984
2015;2;Portugal;Lisbon;36;2506;5232
2015;2;Qatar;Doha;56;7470;8748
2015;2;Romania;Bucharest;110;3913;5600
2015;2;Romania;Tirgu Mures;16;2077;2880
2015;2;Russia;Moscow;168;18668;26448
2015;2;Serbia;Belgrade;68;1740;5115
2015;2;Spain;Barcelona;72;11143;13320
2015;2;Spain;Madrid;56;8403;10296
2015;2;Spain;Malaga;8;1231;1440
2015;2;Sweden;Gothenburg;24;2967;4320
2015;2;Sweden;Malmo;40;5654;7200
2015;2;Sweden;Stockholm;64;9088;12006
2015;2;Switzerland;Basel;40;5834;6288
2015;2;Switzerland;Geneva;52;7431;8112
2015;2;Switzerland;Zurich;150;12019;15004
2015;2;Turkey;Istanbul;224;21774;34338
2015;2;Ukraine;Kiev;40;5632;7200
2015;2;United Arab Emirates;Abu Dhabi;2;115;290
2015;2;United Arab Emirates;Dubai;79;16231;19528
2015;2;United Kingdom;Bristol;24;4432;4536
2015;2;United Kingdom;East Midlands;10;1290;1480
2015;2;United Kingdom;Edinburgh;16;2127;2368
2015;2;United Kingdom;Leeds;10;1386;1480
2015;2;United Kingdom;London;609;90792;107090
2015;2;United Kingdom;Manchester;58;9563;10142
2015;3;Austria;Salzburg;1;18;19
2015;3;Austria;Vienna;162;8441;12810
2015;3;Belarus;Minsk;28;1025;1592
2015;3;Belgium;Brussels;321;41112;51881
2015;3;Canary Islands - Spain;Tenerife;2;200;360
2015;3;Cyprus;Larnaca;18;2492;3240
2015;3;Czech Republic;Prague;159;4103;10700
2015;3;Denmark;Billund;20;3400;3780
2015;3;Denmark;Copenhagen;46;5919;7963
2015;3;Egypt;Cairo;34;1668;3104
2015;3;Egypt;Hurghada;14;1865;2520
2015;3;Egypt;Sharm el Sheikh;3;357;540
2015;3;Finland;Helsinki;124;14632;19727
2015;3;Finland;Tampere;2;275;378
2015;3;France;Paris;309;42060;48604
2015;3;Georgia;Kutaisi;19;2742;3420
2015;3;Germany;Berlin;152;19921;23961
2015;3;Germany;Cologne;46;5259;7152
2015;3;Germany;Dortmund;54;8070;9720
2015;3;Germany;Dusseldorf;107;8055;10624
2015;3;Germany;Frankfurt;238;28376;38882
2015;3;Germany;Hahn;18;2701;3240
2015;3;Germany;Hamburg;54;3791;5180
2015;3;Germany;Hanover;4;504;620
2015;3;Germany;Munich;260;25590;38312
2015;3;Germany;Stuttgart;90;10264;12836
2015;3;Greece;Athens;29;3296;4922
2015;3;Greece;Thessaloniki;18;2517;3240
2015;3;Ireland;Dublin;106;16718;18534
2015;3;Israel;Tel Aviv;135;20296;24300
2015;3;Italy;Bari;36;4533;6480
2015;3;Italy;Catania;24;3333;4228
2015;3;Italy;Milan;160;25382;29340
2015;3;Italy;Naples;18;2785;3240
2015;3;Italy;Palermo;4;398;656
2015;3;Italy;Pisa;18;2784;3402
2015;3;Italy;Rome;202;30674;37210
2015;3;Italy;Treviso;2;269;378
2015;3;Jordan;Aqaba;4;567;672
2015;3;Kazakhstan;Atyrau;2;162;360
2015;3;Kosovo;Pristina;1;147;180
2015;3;Latvia;Riga;24;1308;1765
2015;3;Malta;Malta;20;2872;3576
2015;3;Morocco;Marrakech;1;6;180
2015;3;Morocco;Ouarzazate;1;32;180
2015;3;Netherland;Amsterdam;182;24866;30424
2015;3;Netherland;Eindhoven;89;13445;16020
2015;3;Netherland;Rotterdam;36;4737;5438
2015;3;Norway;Oslo;66;9831;12608
2015;3;Poland;Rzeszow;1;14;30
2015;3;Poland;Warsaw;249;15259;22604
2015;3;Portugal;Lisbon;52;4526;7701
2015;3;Qatar;Doha;62;6479;8932
2015;3;Romania;Bucharest;118;4575;5984
2015;3;Romania;Tirgu Mures;18;2505;3240
2015;3;Russia;Moscow;191;21989;30118
2015;3;Serbia;Belgrade;74;2144;5082
2015;3;Spain;Barcelona;84;13760;15516
2015;3;Spain;Madrid;64;10311;11772
2015;3;Spain;Malaga;15;2354;2700
2015;3;Spain;Pamplona;2;267;336
2015;3;Sweden;Gothenburg;26;3886;4680
2015;3;Sweden;Malmo;44;6832;7920
2015;3;Sweden;Stockholm;76;11374;13900
2015;3;Switzerland;Basel;46;6653;7272
2015;3;Switzerland;Geneva;62;9017;9816
2015;3;Switzerland;Zurich;170;14807;17226
2015;3;Tunesia;Tunis;5;179;486
2015;3;Turkey;Antalya;9;1730;1976
2015;3;Turkey;Istanbul;270;27465;41420
2015;3;Ukraine;Kiev;44;6605;7920
2015;3;United Arab Emirates;Dubai;89;16217;21440
2015;3;United Kingdom;Bristol;26;4727;4914
2015;3;United Kingdom;East Midlands;18;2471;2746
2015;3;United Kingdom;Edinburgh;18;2498;2664
2015;3;United Kingdom;Leeds;18;2547;2746
2015;3;United Kingdom;London;682;107286;120044
2015;3;United Kingdom;Manchester;72;11897;12736
2015;4;Austria;Vienna;174;9350;14474
2015;4;Belarus;Minsk;26;1020;1269
2015;4;Belgium;Brussels;318;43324;50831
2015;4;Croatia;Zagreb;2;8;92
2015;4;Cyprus;Larnaca;16;2244;2880
2015;4;Czech Republic;Prague;168;4824;11249
2015;4;Denmark;Billund;36;5582;6506
2015;4;Denmark;Copenhagen;116;14856;20032
2015;4;Egypt;Cairo;32;1512;2632
2015;4;Egypt;Hurghada;16;2267;2934
2015;4;Egypt;Sharm el Sheikh;7;844;1305
2015;4;Finland;Helsinki;146;18631;23010
2015;4;Finland;Tampere;16;2781;3024
2015;4;France;Paris;353;48318;53816
2015;4;Georgia;Kutaisi;16;2351;2880
2015;4;Germany;Berlin;164;20748;26244
2015;4;Germany;Cologne;60;6714;9364
2015;4;Germany;Dortmund;61;8960;10900
2015;4;Germany;Dusseldorf;100;7911;9928
2015;4;Germany;Frankfurt;294;36884;48177
2015;4;Germany;Hahn;16;2454;2880
2015;4;Germany;Hamburg;60;5595;8000
2015;4;Germany;Munich;258;27552;38796
2015;4;Germany;Stuttgart;100;11134;14352
2015;4;Greece;Athens;68;9429;12088
2015;4;Greece;Thessaloniki;16;2279;2880
2015;4;Iceland;Reykjavik;4;710;756
2015;4;Ireland;Dublin;94;15861;17136
2015;4;Israel;Tel Aviv;132;20849;23776
2015;4;Italy;Bari;37;5281;6614
2015;4;Italy;Catania;35;4679;6088
2015;4;Italy;Florence;1;15;100
2015;4;Italy;Milan;180;28064;32940
2015;4;Italy;Naples;27;3998;4854
2015;4;Italy;Palermo;6;810;984
2015;4;Italy;Pisa;25;4028;4725
2015;4;Italy;Rome;206;31478;36598
2015;4;Italy;Treviso;28;4138;5292
2015;4;Italy;Venezia;1;25;100
2015;4;Jordan;Aqaba;1;123;189
2015;4;Kazakhstan;Atyrau;1;86;189
2015;4;Latvia;Riga;26;1399;1903
2015;4;Malta;Malta;20;2745;3522
2015;4;Netherland;Amsterdam;178;28991;32536
2015;4;Netherland;Eindhoven;95;14895;17100
2015;4;Netherland;Rotterdam;44;5827;6630
2015;4;Norway;Oslo;86;14650;16974
2015;4;Poland;Warsaw;234;16435;22966
2015;4;Portugal;Lisbon;70;7936;11200
2015;4;Qatar;Doha;59;5798;8120
2015;4;Romania;Bucharest;115;4310;5715
2015;4;Romania;Tirgu Mures;20;2815;3600
2015;4;Russia;Moscow;195;22483;30938
2015;4;Serbia;Belgrade;76;2081;4744
2015;4;Spain;Barcelona;104;16285;18859
2015;4;Spain;Bilbao;1;168;168
2015;4;Spain;Madrid;88;14332;16236
2015;4;Spain;Malaga;18;2876;3240
2015;4;Spain;Palma De Mallorca;6;453;720
2015;4;Spain;Zaragoza;2;331;331
2015;4;Sweden;Gothenburg;26;3814;4680
2015;4;Sweden;Malmo;44;6949;7920
2015;4;Sweden;Stockholm;142;18655;24494
2015;4;Switzerland;Basel;53;8195;8926
2015;4;Switzerland;Geneva;60;9406;10608
2015;4;Switzerland;Zurich;180;17221;19650
2015;4;Turkey;Antalya;10;1348;2038
2015;4;Turkey;Istanbul;270;30926;44531
2015;4;Turkey;Izmir;1;208;210
2015;4;Ukraine;Kiev;44;6582;7920
2015;4;United Arab Emirates;Dubai;86;16007;21032
2015;4;United Kingdom;Bristol;26;4662;4914
2015;4;United Kingdom;East Midlands;18;2349;2746
2015;4;United Kingdom;Edinburgh;26;3502;3848
2015;4;United Kingdom;Leeds;16;2116;2368
2015;4;United Kingdom;London;682;107010;119738
2015;4;United Kingdom;Manchester;68;11141;11842
2015;5;Austria;Vienna;179;10163;14732
2015;5;Belarus;Minsk;26;1117;1674
2015;5;Belgium;Brussels;330;45462;53506
2015;5;China;Beijing;32;4223;7584
2015;5;Cyprus;Larnaca;24;3698;4320
2015;5;Czech Republic;Prague;167;5135;11253
2015;5;Denmark;Billund;38;6168;7141
2015;5;Denmark;Copenhagen;119;13923;20222
2015;5;Egypt;Cairo;38;1823;2992
2015;5;Egypt;Hurghada;27;3708;4950
2015;5;Egypt;Sharm el Sheikh;7;910;1312
2015;5;Finland;Helsinki;150;18677;23781
2015;5;Finland;Tampere;18;3080;3402
2015;5;France;Paris;373;51623;57080
2015;5;France;Strasbourg;2;192;200
2015;5;Georgia;Kutaisi;18;2730;3240
2015;5;Germany;Berlin;166;21566;24901
2015;5;Germany;Cologne;65;7771;10029
2015;5;Germany;Dortmund;62;9623;11160
2015;5;Germany;Dusseldorf;98;8809;11308
2015;5;Germany;Frankfurt;304;41827;54971
2015;5;Germany;Hahn;18;2784;3240
2015;5;Germany;Hamburg;62;6028;7996
2015;5;Germany;Munich;262;29719;39692
2015;5;Germany;Stuttgart;102;12189;14760
2015;5;Greece;Athens;70;10020;12286
2015;5;Greece;Chania;1;131;168
2015;5;Greece;Thessaloniki;18;2537;3240
2015;5;Iceland;Reykjavik;4;690;738
2015;5;Ireland;Dublin;98;15704;17202
2015;5;Israel;Tel Aviv;133;20692;23909
2015;5;Italy;Bari;36;5158;6480
2015;5;Italy;Catania;22;3014;3870
2015;5;Italy;Florence;1;83;155
2015;5;Italy;Milan;186;29093;34038
2015;5;Italy;Naples;26;3907;4680
2015;5;Italy;Palermo;4;520;660
2015;5;Italy;Pisa;26;3941;4914
2015;5;Italy;Rome;223;32321;39384
2015;5;Italy;Treviso;26;3614;4914
2015;5;Kazakhstan;Atyrau;2;150;378
2015;5;Kosovo;Pristina;2;273;378
2015;5;Latvia;Riga;30;1806;2212
2015;5;Malta;Malta;32;4513;5562
2015;5;Montenegro;Podgorica;4;283;290
2015;5;Morocco;Casablanca;2;276;360
2015;5;Netherland;Amsterdam;186;30444;33976
2015;5;Netherland;Eindhoven;98;15664;17640
2015;5;Netherland;Maastricht;11;1468;1900
2015;5;Netherland;Rotterdam;54;7318;8372
2015;5;Norway;Oslo;88;14529;17406
2015;5;Poland;Warsaw;257;18017;24844
2015;5;Portugal;Lisbon;70;8954;11506
2015;5;Qatar;Doha;62;5583;8620
2015;5;Romania;Bucharest;110;4246;5520
2015;5;Romania;Tirgu Mures;18;2492;3240
2015;5;Russia;Moscow;194;23895;30362
2015;5;Serbia;Belgrade;78;2368;5276
2015;5;Spain;Alicante;10;1486;1800
2015;5;Spain;Barcelona;132;20311;23705
2015;5;Spain;Madrid;98;15679;18036
2015;5;Spain;Malaga;18;2821;3240
2015;5;Sweden;Gothenburg;28;4327;5040
2015;5;Sweden;Kalmar;5;251;250
2015;5;Sweden;Malmo;54;8469;9720
2015;5;Sweden;Stockholm;156;20954;27338
2015;5;Sweden;Trollhattan;1;50;50
2015;5;Switzerland;Basel;52;8183;8976
2015;5;Switzerland;Geneva;62;9425;10776
2015;5;Switzerland;Zurich;186;17250;19564
2015;5;Tunesia;Monastir;8;765;1179
2015;5;Turkey;Antalya;18;3084;3473
2015;5;Turkey;Istanbul;266;31098;42530
2015;5;Ukraine;Kiev;44;6970;7920
2015;5;United Arab Emirates;Dubai;90;14675;22077
2015;5;United Kingdom;Bristol;26;4775;4914
2015;5;United Kingdom;East Midlands;18;2403;2664
2015;5;United Kingdom;Edinburgh;30;4128;4440
2015;5;United Kingdom;Leeds;18;2493;2838
2015;5;United Kingdom;London;702;111696;123146
2015;5;United Kingdom;Manchester;72;11736;12296
2015;5;Unknown;Unknown;1;13;145
2015;6;Austria;Vienna;174;10181;13992
2015;6;Belarus;Minsk;26;1244;1671
2015;6;Belgium;Brussels;326;44740;52171
2015;6;Bulgaria;Bourgas;27;3833;4809
2015;6;Canada;Toronto;8;1958;2496
2015;6;Canary Islands - Spain;Tenerife;6;710;1134
2015;6;China;Beijing;34;5592;8058
2015;6;Cyprus;Larnaca;36;5318;6480
2015;6;Czech Republic;Prague;166;6144;11901
2015;6;Denmark;Billund;26;4416;4914
2015;6;Denmark;Copenhagen;109;13321;18606
2015;6;Egypt;Cairo;34;1587;2456
2015;6;Egypt;Hurghada;36;4819;6635
2015;6;Egypt;Sharm el Sheikh;8;1124;1512
2015;6;Finland;Helsinki;155;20498;24176
2015;6;Finland;Tampere;18;3141;3402
2015;6;France;Biarritz;1;143;189
2015;6;France;Marseille;1;164;189
2015;6;France;Nantes;1;179;189
2015;6;France;Paris;361;50634;55922
2015;6;France;Strasbourg;1;71;100
2015;6;Georgia;Kutaisi;18;2906;3240
2015;6;Germany;Berlin;164;21612;24432
2015;6;Germany;Cologne;61;6609;9273
2015;6;Germany;Dortmund;60;9484;10800
2015;6;Germany;Dusseldorf;104;11228;15692
2015;6;Germany;Frankfurt;299;42891;52962
2015;6;Germany;Hahn;24;3721;4320
2015;6;Germany;Hamburg;60;5570;8280
2015;6;Germany;Munich;268;29590;39357
2015;6;Germany;Stuttgart;102;11441;14724
2015;6;Greece;Argostólion;4;570;756
2015;6;Greece;Athens;71;10939;12592
2015;6;Greece;Chania;4;568;756
2015;6;Greece;Corfu;26;3910;4698
2015;6;Greece;Heraklion;29;4295;5391
2015;6;Greece;Kalamata;1;167;180
2015;6;Greece;Karpathos;3;491;567
2015;6;Greece;Kos;3;537;567
2015;6;Greece;Rhodos;29;3997;5298
2015;6;Greece;Thessaloniki;22;3240;3960
2015;6;Greece;Zakinthos;19;3095;3537
2015;6;Ireland;Dublin;94;15649;16656
2015;6;Israel;Tel Aviv;140;22313;25308
2015;6;Italy;Alghero;10;1524;1800
2015;6;Italy;Bari;34;4979;6120
2015;6;Italy;Bologna;18;2407;3216
2015;6;Italy;Cagliari;1;144;150
2015;6;Italy;Catania;18;2887;3240
2015;6;Italy;Milan;177;28186;32305
2015;6;Italy;Naples;26;3931;4680
2015;6;Italy;Pisa;26;4100;4914
2015;6;Italy;Rome;213;30334;37662
2015;6;Italy;Treviso;24;3515;4536
2015;6;Jordan;Aqaba;2;350;378
2015;6;Kazakhstan;Atyrau;1;123;189
2015;6;Kosovo;Pristina;1;53;190
2015;6;Latvia;Riga;28;1736;2150
2015;6;Malta;Malta;48;6700;8442
2015;6;Netherland;Amsterdam;180;29700;32672
2015;6;Netherland;Eindhoven;110;17901;19800
2015;6;Netherland;Maastricht;18;2530;3240
2015;6;Netherland;Rotterdam;54;7229;8414
2015;6;Norway;Oslo;76;12771;15018
2015;6;Poland;Gdansk;2;206;224
2015;6;Poland;Warsaw;260;19388;25084
2015;6;Portugal;Lisbon;84;9875;12984
2015;6;Qatar;Doha;60;5965;8042
2015;6;Romania;Bucharest;122;4988;6332
2015;6;Romania;Tirgu Mures;22;3301;3960
2015;6;Russia;Moscow;198;24719;31020
2015;6;Serbia;Belgrade;78;2664;5269
2015;6;Spain;Alicante;16;2236;2880
2015;6;Spain;Barcelona;130;20478;23638
2015;6;Spain;Bilbao;1;100;168
2015;6;Spain;Granada;3;405;458
2015;6;Spain;Madrid;133;19793;24036
2015;6;Spain;Malaga;22;3538;3960
2015;6;Spain;Palma De Mallorca;16;2457;2934
2015;6;Spain;Valencia;1;36;168
2015;6;Sweden;Gothenburg;24;3893;4320
2015;6;Sweden;Malmo;60;9782;10800
2015;6;Sweden;Stockholm;134;20367;23982
2015;6;Switzerland;Basel;52;8142;8880
2015;6;Switzerland;Geneva;58;8578;9624
2015;6;Switzerland;Zurich;181;16890;18506
2015;6;Tunesia;Djerba;4;550;756
2015;6;Tunesia;Monastir;31;2917;5337
2015;6;Turkey;Antalya;107;16712;19946
2015;6;Turkey;Bodrum;5;816;900
2015;6;Turkey;Istanbul;272;33057;43714
2015;6;Turkey;Izmir;6;844;1080
2015;6;Ukraine;Kiev;54;8552;9720
2015;6;United Arab Emirates;Dubai;85;14292;20360
2015;6;United Kingdom;Birmingham;1;78;140
2015;6;United Kingdom;Bristol;26;4727;4914
2015;6;United Kingdom;East Midlands;16;2195;2542
2015;6;United Kingdom;Edinburgh;34;4656;5032
2015;6;United Kingdom;Glasgow;12;1818;2160
2015;6;United Kingdom;Leeds;18;2512;2826
2015;6;United Kingdom;London;712;114170;124832
2015;6;United Kingdom;Manchester;68;11390;11945
2015;7;Austria;Vienna;170;9042;13624
2015;7;Belarus;Minsk;28;1254;1820
2015;7;Belgium;Brussels;294;40589;44592
2015;7;Bosnia-Hercegovina;Sarajevo;4;217;436
2015;7;Bulgaria;Bourgas;42;6826;7504
2015;7;Canada;Toronto;20;4806;6084
2015;7;Canary Islands - Spain;Tenerife;10;1763;1890
2015;7;China;Beijing;36;6300;8532
2015;7;Cyprus;Larnaca;44;6866;7920
2015;7;Czech Republic;Prague;108;5861;8748
2015;7;Denmark;Billund;34;5987;6426
2015;7;Denmark;Copenhagen;113;14948;18044
2015;7;Egypt;Cairo;34;2153;2640
2015;7;Egypt;Hurghada;45;6465;8345
2015;7;Egypt;Sharm el Sheikh;9;1439;1701
2015;7;Finland;Helsinki;168;24686;26738
2015;7;Finland;Tampere;18;3059;3402
2015;7;France;Nantes;1;97;189
2015;7;France;Paris;363;50262;54314
2015;7;France;Strasbourg;3;142;228
2015;7;Georgia;Kutaisi;17;2775;3060
2015;7;Germany;Berlin;171;23687;25716
2015;7;Germany;Cologne;62;6644;9504
2015;7;Germany;Dortmund;62;10147;11160
2015;7;Germany;Dusseldorf;110;11293;16328
2015;7;Germany;Frankfurt;310;44258;53732
2015;7;Germany;Hahn;28;4558;5040
2015;7;Germany;Hamburg;62;6626;8640
2015;7;Germany;Munich;278;30447;39074
2015;7;Germany;Stuttgart;108;12497;15696
2015;7;Greece;Argostólion;10;1790;1890
2015;7;Greece;Athens;70;10990;12605
2015;7;Greece;Chania;8;1369;1512
2015;7;Greece;Corfu;44;7419;7948
2015;7;Greece;Heraklion;52;8685;9648
2015;7;Greece;Karpathos;10;1610;1890
2015;7;Greece;Kos;8;1217;1512
2015;7;Greece;Rhodos;52;8416;9518
2015;7;Greece;Thessaloniki;26;4065;4680
2015;7;Greece;Zakinthos;36;6411;6741
2015;7;Ireland;Dublin;98;16488;17322
2015;7;Israel;Tel Aviv;174;28365;31530
2015;7;Italy;Alghero;18;3011;3240
2015;7;Italy;Bari;36;5831;6480
2015;7;Italy;Bologna;20;3007;3570
2015;7;Italy;Catania;18;2905;3240
2015;7;Italy;Milan;178;28905;32598
2015;7;Italy;Naples;26;4238;4680
2015;7;Italy;Pisa;28;4675;5292
2015;7;Italy;Rome;225;33579;39991
2015;7;Italy;Treviso;26;4363;4914
2015;7;Jordan;Aqaba;5;875;945
2015;7;Kazakhstan;Atyrau;4;557;756
2015;7;Kosovo;Pristina;1;188;190
2015;7;Latvia;Riga;30;1875;2211
2015;7;Malta;Malta;65;10214;11550
2015;7;Netherland;Amsterdam;184;29904;33344
2015;7;Netherland;Eindhoven;124;21097;22320
2015;7;Netherland;Groningen;1;64;100
2015;7;Netherland;Maastricht;18;2808;3240
2015;7;Netherland;Rotterdam;1;40;50
2015;7;Norway;Oslo;54;9859;10683
2015;7;Poland;Warsaw;267;18743;26704
2015;7;Portugal;Lisbon;85;11326;13640
2015;7;Qatar;Doha;62;7100;8292
2015;7;Romania;Bucharest;128;4309;6384
2015;7;Romania;Tirgu Mures;26;4078;4680
2015;7;Russia;Moscow;212;26489;35312
2015;7;Serbia;Belgrade;80;3065;5500
2015;7;Spain;Alicante;18;3056;3240
2015;7;Spain;Barcelona;131;21863;23888
2015;7;Spain;Bilbao;5;516;704
2015;7;Spain;Madrid;174;27523;30394
2015;7;Spain;Malaga;26;4374;4680
2015;7;Spain;Palma De Mallorca;38;6687;7020
2015;7;Spain;Valencia;5;586;772
2015;7;Sweden;Gothenburg;28;4800;5040
2015;7;Sweden;Malmo;62;10721;11160
2015;7;Sweden;Stockholm;116;20401;21852
2015;7;Switzerland;Basel;54;8192;8856
2015;7;Switzerland;Geneva;54;8080;8856
2015;7;Switzerland;Zurich;184;16903;18970
2015;7;Tunesia;Djerba;1;39;189
2015;7;Tunesia;Monastir;18;1455;3114
2015;7;Turkey;Antalya;184;32001;34257
2015;7;Turkey;Bodrum;8;1106;1440
2015;7;Turkey;Istanbul;328;36919;52176
2015;7;Turkey;Izmir;8;1047;1440
2015;7;Ukraine;Kiev;62;9622;11160
2015;7;United Arab Emirates;Dubai;89;18538;21850
2015;7;United Kingdom;Bristol;26;4848;4914
2015;7;United Kingdom;East Midlands;18;2542;2658
2015;7;United Kingdom;Edinburgh;36;5121;5328
2015;7;United Kingdom;Glasgow;16;2578;2880
2015;7;United Kingdom;Leeds;18;2566;2664
2015;7;United Kingdom;London;773;125569;135470
2015;7;United Kingdom;Manchester;70;11975;12678
2015;8;Austria;Salzburg;1;89;109
2015;8;Austria;Vienna;186;9242;13932
2015;8;Belarus;Minsk;29;1395;1903
2015;8;Belgium;Brussels;294;39603;44311
2015;8;Bosnia-Hercegovina;Tuzla;1;36;180
2015;8;Bulgaria;Bourgas;45;7621;7870
2015;8;Canada;Toronto;13;3760;4110
2015;8;Canary Islands - Spain;Tenerife;8;1445;1488
2015;8;China;Beijing;36;6624;8532
2015;8;Cyprus;Larnaca;44;7305;7920
2015;8;Czech Republic;Prague;106;5337;8292
2015;8;Denmark;Billund;36;6043;6804
2015;8;Denmark;Copenhagen;92;13343;16274
2015;8;Egypt;Cairo;36;2131;3090
2015;8;Egypt;Hurghada;53;8136;9781
2015;8;Egypt;Sharm el Sheikh;9;1409;1695
2015;8;Finland;Helsinki;160;21726;25395
2015;8;Finland;Tampere;18;2986;3402
2015;8;France;Paris;372;50372;56238
2015;8;France;Strasbourg;2;162;200
2015;8;Georgia;Kutaisi;18;2964;3240
2015;8;Germany;Berlin;163;21965;24360
2015;8;Germany;Cologne;62;7705;9516
2015;8;Germany;Dortmund;62;10434;11160
2015;8;Germany;Dusseldorf;104;12150;15494
2015;8;Germany;Frankfurt;310;44202;55310
2015;8;Germany;Hahn;26;4328;4680
2015;8;Germany;Hamburg;62;6635;7444
2015;8;Germany;Munich;260;28670;37790
2015;8;Germany;Stuttgart;94;10878;13464
2015;8;Greece;Argostólion;8;1465;1512
2015;8;Greece;Athens;72;11968;12874
2015;8;Greece;Chania;10;1800;1872
2015;8;Greece;Corfu;46;7807;8352
2015;8;Greece;Heraklion;54;9350;9996
2015;8;Greece;Karpathos;8;1409;1488
2015;8;Greece;Kos;10;1547;1878
2015;8;Greece;Rhodos;44;7400;7966
2015;8;Greece;Thessaloniki;26;4383;4680
2015;8;Greece;Zakinthos;34;5981;6318
2015;8;Iceland;Reykjavik;1;23;109
2015;8;Ireland;Dublin;98;16502;17518
2015;8;Israel;Tel Aviv;175;30084;31710
2015;8;Italy;Alghero;18;3081;3240
2015;8;Italy;Bari;36;5996;6480
2015;8;Italy;Bologna;18;2839;3240
2015;8;Italy;Catania;18;2939;3240
2015;8;Italy;Milan;178;29164;32598
2015;8;Italy;Naples;26;4367;4680
2015;8;Italy;Olbia;1;20;50
2015;8;Italy;Pisa;26;4508;4914
2015;8;Italy;Rome;247;39009;43697
2015;8;Italy;Treviso;26;4468;4914
2015;8;Jordan;Aqaba;4;647;750
2015;8;Kazakhstan;Atyrau;1;114;189
2015;8;Kosovo;Pristina;2;255;372
2015;8;Latvia;Riga;30;1749;2198
2015;8;Malta;Malta;62;9870;11016
2015;8;Netherland;Amsterdam;186;31203;33960
